,property_id,property_type,region,transction_date_1,price_1,transaction_date_2,price_2,date_diff
299,200414,Townhouse,Metro Vancouver,2021-01-25,1349073.7,2021-06-21,1391426.12,147
300,200566,Condo,Metro Vancouver,2025-09-25,1051775.47,2026-01-28,1086423.96,125
301,200597,Townhouse,Metro Vancouver,2026-05-06,1356564.13,2026-08-26,1374058.04,112
302,200861,Townhouse,Metro Vancouver,2027-03-30,2213715.72,2027-06-26,2258843.38,88
303,201594,Townhouse,Capital,2021-03-05,1061636.44,2021-08-03,1096549.6,151
304,201857,Condo,Metro Vancouver,2028-07-07,1083125.8,2028-10-16,1087843.96,101
305,201910,Condo,Nanaimo,2028-05-05,487568.85,2028-10-10,498922.93,158
306,202032,Townhouse,Metro Vancouver,2028-04-09,1527521.04,2028-04-14,1528688.64,5
307,203483,Condo,Metro Vancouver,2029-10-07,1900064.44,2029-10-27,1904093.98,20
308,204261,Condo,Thompson-Nicola,2029-01-14,793515.51,2029-03-26,798686.6,71
309,204350,Condo,Metro Vancouver,2026-04-15,1373151.85,2026-08-03,1416453.21,110
310,204992,Condo,Nanaimo,2026-06-15,561228.01,2026-07-29,563415.93,44
311,205155,Condo,Metro Vancouver,2027-02-10,1256336.28,2027-04-18,1269783.05,67
312,206099,Single Family Dwelling,Central Okanagan,2029-09-18,641648.66,2029-11-02,642459.51,45
313,206261,Townhouse,Fraser Valley,2028-03-28,513999.55,2028-07-20,523831.51,114
314,206424,Condo,Nanaimo,2028-11-13,1059808.87,2029-03-14,1081113.51,121
315,207214,Townhouse,Metro Vancouver,2029-03-22,1343725.0,2029-07-21,1357749.21,121
316,207244,Townhouse,Central Okanagan,2027-03-13,906169.17,2027-04-02,910621.38,20
317,207258,Townhouse,Thompson-Nicola,2027-01-27,643007.48,2027-07-17,656389.82,171
318,207915,Condo,Metro Vancouver,2023-06-06,731065.67,2023-06-29,735130.35,23
319,208453,Condo,Metro Vancouver,2027-09-01,1450050.17,2027-11-21,1474380.47,81
320,208832,Condo,Metro Vancouver,2027-01-14,900886.29,2027-06-11,924755.32,148
321,209191,Single Family Dwelling,Metro Vancouver,2029-05-13,2216939.48,2029-07-08,2242363.35,56
322,209191,Single Family Dwelling,Metro Vancouver,2029-07-08,2242363.35,2029-12-18,2318036.56,163
323,209472,Condo,Metro Vancouver,2025-04-01,980557.46,2025-06-19,984232.65,79
324,209964,Single Family Dwelling,Capital,2024-05-27,1068863.95,2024-10-06,1076674.81,132
325,210659,Condo,Metro Vancouver,2025-06-28,952652.53,2025-09-24,965017.15,88
326,211799,Condo,Capital,2024-06-17,431522.44,2024-09-27,436947.56,102
327,212422,Condo,Fraser Valley,2027-06-03,1020235.44,2027-09-07,1038773.58,96
328,212592,Condo,Thompson-Nicola,2028-07-16,1150167.94,2028-08-24,1157808.96,39
329,212922,Condo,Metro Vancouver,2023-02-04,967056.39,2023-05-16,982860.71,101
330,214175,Single Family Dwelling,Metro Vancouver,2029-06-11,2145765.26,2029-09-20,2192148.32,101
331,214417,Townhouse,Thompson-Nicola,2028-12-06,1252110.86,2029-03-06,1262242.1,90
332,214845,Condo,Metro Vancouver,2029-05-27,1169963.01,2029-07-26,1175533.74,60
333,214994,Condo,Metro Vancouver,2028-11-09,1504541.98,2028-12-23,1515120.88,44
334,215303,Townhouse,Nanaimo,2028-04-08,1009529.33,2028-06-17,1020194.32,70
335,215709,Condo,Metro Vancouver,2026-09-18,956467.47,2026-10-18,959884.13,30
336,215752,Condo,Metro Vancouver,2029-01-10,1589777.33,2029-07-04,1627575.74,175
337,216004,Townhouse,Metro Vancouver,2027-06-02,2041781.76,2027-06-11,2044757.25,9
338,216938,Condo,Metro Vancouver,2027-05-17,1261919.31,2027-07-10,1276655.4,54
339,219160,Condo,Metro Vancouver,2027-02-12,1984020.23,2027-07-24,2063742.19,162
340,219702,Townhouse,Metro Vancouver,2026-05-30,1523711.64,2026-06-04,1524948.88,5
341,219899,Single Family Dwelling,Metro Vancouver,2023-07-31,1152223.43,2023-08-28,1154415.88,28
342,220242,Townhouse,Metro Vancouver,2022-11-04,674331.79,2022-11-12,675244.09,8
343,220633,Condo,Metro Vancouver,2026-12-08,917850.15,2027-01-13,924024.73,36
344,221163,Townhouse,Metro Vancouver,2022-03-15,1161130.4,2022-08-28,1200316.89,166
345,221643,Single Family Dwelling,Fraser Valley,2026-05-21,1095598.05,2026-11-05,1126473.91,168
346,221709,Townhorse,Cappital,2029-04-26,824033.36,2029-09-20,846334.06,147
347,221719,Single Family Dwelling,Metro Vancouver,2029-07-28,2110800.13,2029-11-18,2161639.42,113
348,221889,Single Family Dwelling,Metro Vancouver,2023-01-02,1145365.92,2023-04-26,1155032.2,114
349,222816,Townhouse,Metro Vancouver,2029-04-30,2626762.1,2029-10-26,2707800.41,179
350,222991,Condo,Central Okanagan,2026-11-17,995792.01,2027-02-10,1015706.76,85
351,223272,Condo,Metro Vancouver,2027-08-16,1379915.58,2027-11-19,1398068.74,95
352,224597,Single Family Dwelling,Metro Vancouver,2022-06-09,1453753.69,2022-09-09,1478046.38,92
353,225179,Single Family Dwelling,Metro Vancouver,2022-07-18,1467817.23,2022-09-23,1481377.95,67
354,225854,Condo,Fraser Valley,2028-04-20,908025.65,2028-09-01,920637.16,134
355,226081,Single Family Dwelling,Fraser Valley,2024-07-10,946737.58,2024-10-20,973320.64,102
356,226185,Single Family Dwelling,Metro Vancouver,2028-09-30,1324367.58,2028-10-24,1330668.17,24
357,226256,Condo,Capital,2027-12-18,994166.82,2028-05-11,1017382.33,145
358,227183,Townhouse,Central Okanagan,2029-05-18,641772.33,2029-07-23,648243.52,66
359,227216,Single Family Dwelling,Capital,2026-06-30,1013190.02,2026-11-10,1019679.57,133
360,227746,Townhouse,Metro Vancouver,2029-12-12,845553.13,2029-12-30,847199.62,18
361,227996,Single Family Dwelling,Thompson-Nicola,2022-04-19,794108.97,2022-09-02,811002.9,136
362,229752,Single Family Dwelling,Capital,2028-05-05,2899598.41,2028-10-29,3025753.2,177
363,230159,Condo,Thompson-Nicola,2027-12-25,771220.47,2028-03-14,786389.15,80
364,230159,Condo,Thompson-Nicola,2028-03-14,786389.15,2028-07-29,813061.67,137
365,230364,Condo,Metro Vancouver,2027-02-12,840519.11,2027-04-24,844755.94,71
366,230819,Condo,Nanaimo,2020-12-02,684338.57,2021-05-26,705051.44,175
367,231195,Townhouse,Central Okanagan,2028-10-16,601814.77,2028-11-04,602465.75,19
368,231252,Condo,Fraser Valley,2025-11-16,616271.34,2026-03-22,633764.01,126
369,231448,Condo,Metro Vancouver,2028-03-14,1460299.55,2028-03-26,1463737.43,12
370,232160,Condo,Metro Vancouver,2025-07-25,627717.83,2025-10-31,636797.22,98
371,232294,Condo,Metro Vancouver,2029-09-21,1874002.61,2029-10-18,1880238.87,27
372,232444,Condo,Nanaimo,2022-12-15,677485.86,2023-02-12,681797.21,59
373,232455,Condo,Metro Vancouver,2029-10-30,1025469.85,2029-12-16,1031545.05,47
374,232783,Condo,Metro Vancouver,2023-07-11,966872.2,2023-11-04,985299.99,116
375,232849,Townhouse,Metro Vancouver,2021-05-22,1034518.34,2021-07-23,1046769.85,62
376,232928,Townhouse,Metro Vancouver,2021-08-29,1376134.4,2021-12-28,1399684.24,121
377,233416,Single Family Dwelling,Metro Vancouver,2024-09-03,1836780.6,2024-09-16,1840289.9,13
378,233416,Single Family Dwelling,Metro Vancouver,2024-09-03,1836780.6,2025-02-21,1883481.06,171
379,233416,Single Family Dwelling,Metro Vancouver,2024-09-16,1840289.9,2025-02-21,1883481.06,158
380,233569,Condo,Metro Vancouver,2027-03-17,1628870.06,2027-08-15,1677762.23,151
381,234068,Condo,Metro Vancouver,2028-10-03,1103227.46,2028-12-02,1115786.35,60
382,234664,Townhouse,Metro Vancouver,2027-09-17,1667094.67,2028-02-05,1708956.19,141
383,234670,Condo,Fraser Valley,2029-09-07,957834.66,2029-10-24,963866.95,47
384,234784,Condo,Capital,2026-03-03,1187775.86,2026-06-19,1207641.11,108
385,234987,Condo,Metro Vancouver,2029-01-24,1350571.9,2029-04-30,1374009.27,96
386,235448,Single Family Dwelling,Metro Vancouver,2026-05-26,1418411.45,2026-10-20,1446529.39,147
387,235516,Townhouse,Metro Vancouver,2029-04-24,1254430.09,2029-10-16,1277571.15,175
388,235616,Condo,Thompson-Nicola,2025-09-15,898162.22,2025-11-18,908769.18,64
389,236450,Condo,Fraser Valley,2027-06-16,529124.6,2027-09-28,540481.74,104
390,236685,Single Family Dwelling,Metro Vancouver,2029-05-31,2503210.65,2029-08-30,2541945.04,91
391,236694,Condo,Capital,2021-03-24,1046732.62,2021-07-29,1065264.89,127
392,237703,Townhouse,Metro Vancouver,2024-07-19,2348534.23,2024-08-22,2369874.03,34
393,237976,Single Family Dwelling,Metro Vancouver,2026-04-18,1850562.5,2026-09-20,1906728.79,155
394,238416,Condo,Fraser Valley,2029-05-20,614150.92,2029-06-17,616710.3,28
395,239261,Condo,Thompson-Nicola,2028-08-17,1593073.99,2028-11-04,1624074.69,79
396,239725,Townhouse,Metro Vancouver,2029-09-09,1454772.89,2029-09-10,1455020.45,1
397,239805,Single Family Dwelling,Thompson-Nicola,2029-05-18,1090959.8,2029-07-26,1100198.48,69
398,239915,Townhouse,Capital,2029-01-24,1620327.21,2029-03-06,1629849.36,41
399,240875,Condo,Metro Vancouver,2029-06-27,1674250.95,2029-09-27,1704575.73,92
400,240930,Townhouse,Central Okanagan,2021-03-08,698462.96,2021-07-20,707991.25,134
401,241104,Townhouse,Nanaimo,2029-05-27,1991277.31,2029-08-11,2025072.58,76
402,241336,Condo,Metro Vancouver,2022-02-11,777630.35,2022-04-19,781615.32,67
403,241349,Single Family Dwelling,Metro Vancouver,2029-01-28,4392518.57,2029-06-22,4544790.34,145
404,241533,Townhouse,Metro Vancouver,2026-08-31,1569117.27,2027-02-22,1619080.29,175
405,242286,Condo,Metro Vancouver,2027-05-30,1071896.55,2027-11-22,1084494.17,176
406,242305,Condo,Capital,2020-05-12,248750.89,2020-07-19,250562.16,68
407,242762,Single Family Dwelling,Nanaimo,2026-03-07,1082370.89,2026-07-14,1105617.47,129
408,242883,Condo,Metro Vancouver,2029-07-17,994079.58,2029-12-05,1011095.47,141
409,243337,Single Family Dwelling,Metro Vancouver,2027-09-11,2647322.12,2027-10-20,2667464.7,39
410,243618,Single Family Dwelling,Nanaimo,2024-02-06,1087301.3,2024-06-27,1129261.98,142
411,243818,Condo,Metro Vancouver,2020-12-03,1406269.57,2021-03-16,1417856.1,103
412,244411,Condo,Metro Vancouver,2023-10-03,1397504.39,2023-12-12,1419229.3,70
413,244660,Single Family Dwelling,Metro Vancouver,2028-06-24,2283393.64,2028-11-14,2327495.99,143
414,245209,Condo,Metro Vancouver,2025-04-09,989167.43,2025-07-02,997766.63,84
415,245655,Townhouse,Metro Vancouver,2023-03-23,906681.35,2023-05-30,919836.72,68
416,245847,Townhouse,Capital,2023-02-14,922039.78,2023-07-27,938350.85,163
417,246135,Condo,Capital,2022-08-04,761468.11,2022-09-27,766901.94,54
418,246176,Condo,Metro Vancouver,2029-03-16,1224137.31,2029-04-15,1228385.99,30
419,246223,Condo,Metro Vancouver,2023-12-06,690348.12,2023-12-30,692246.54,24
420,247163,Single Family Dwelling,Central Okanagan,2024-06-05,523156.77,2024-10-14,536364.38,131
421,247595,Condo,Cappital,2029-05-26,1033467.81,2029-06-23,1037262.33,28
422,248421,Single Family Dwelling,Nanaimo,2021-12-05,925147.39,2022-05-04,955158.06,150
423,248746,Condo,Metro Vancouver,2022-10-09,867796.07,2023-02-07,886122.64,121
424,249604,Townhouse,Metro Vancouver,2025-06-30,1800094.18,2025-08-20,1811616.89,51
425,249680,Condo,Metro Vancouver,2027-04-02,970949.9,2027-07-30,984460.85,119
426,249683,Condo,Metro Vancouver,2026-07-28,1752886.36,2026-12-12,1788135.83,137
427,249871,Townhouse,Capital,2028-12-27,1508828.54,2029-01-29,1511414.42,33
428,249916,Townhouse,Metro Vancouver,2028-08-05,1361955.92,2028-10-24,1373510.54,80
429,250329,Condo,Metro Vancouver,2029-05-20,2246731.85,2029-10-17,2322671.9,150
430,250340,Single Family Dwelling,Fraser Valley,2024-12-13,627490.96,2025-05-11,640708.88,149
431,250575,Condo,Metro Vancouver,2023-02-04,972479.73,2023-02-08,972810.59,4
432,250587,Townhorse,Metro Vancouver,2026-09-30,1247517.5,2027-03-16,1264862.06,167
433,250829,Condo,Capital,2029-01-25,684887.05,2029-02-21,688977.56,27
434,250898,Condo,Capital,2020-04-09,472346.65,2020-07-22,475908.71,104
435,250930,Condo,Capital,2026-05-13,1032418.68,2026-06-22,1042123.1,40
436,250966,Townhouse,Nanaimo,2027-08-15,833454.87,2027-08-24,834953.17,9
437,251070,Condo,Metro Vancouver,2026-08-30,1207070.56,2027-02-15,1261702.41,169
438,251128,Single Family Dwelling,Fraser Valley,2026-03-19,1443228.21,2026-07-20,1475338.97,123
439,251501,Condo,Metro Vancouver,2029-05-30,1537075.12,2029-07-31,1552632.81,62
440,251742,Condo,Metro Vancouver,2020-10-18,823799.83,2021-02-12,834452.87,117
441,251933,Single Family Dwelling,Metro Vancouver,2027-04-09,2128563.43,2027-04-30,2137677.69,21
442,252543,Single Family Dwelling,Capital,2029-02-06,1004039.39,2029-06-09,1026795.11,123
443,252955,Townhouse,Capital,2025-12-25,1195822.79,2026-04-18,1229007.27,114
444,253042,Townhouse,Fraser Valley,2023-05-26,804495.36,2023-06-09,805030.92,14
445,253153,Townhouse,Capital,2028-03-13,1371081.51,2028-08-27,1404865.22,167
446,253438,Condo,Metro Vancouver,2027-10-11,1613334.49,2027-10-30,1618579.07,19
447,255115,Single Family Dwelling,Nanaimo,2027-04-26,1463271.92,2027-05-15,1468466.66,19
448,255196,Single Family Dwelling,Metro Vancouver,2023-08-18,1490521.49,2023-11-19,1519136.03,93
449,255485,Condo,Fraser Valley,2029-03-01,971051.53,2029-05-04,981172.52,64
450,255577,Single Family Dwelling,Metro Vancouver,2024-09-24,2205438.86,2025-01-28,2283669.67,126
451,255880,Condo,Metro Vancouver,2022-09-29,834998.64,2023-03-23,849480.26,175
452,255956,Condo,Metro Vancouver,2028-04-14,1596807.75,2028-04-28,1601671.97,14
453,255986,Townhouse,Metro Vancouver,2027-02-13,1621912.44,2027-02-27,1625939.58,14
454,256196,Townhouse,Metro Vancouver,2020-10-16,1427375.24,2020-10-22,1428946.39,6
455,256243,Condo,Metro Vancouver,2028-01-30,952940.94,2028-06-19,965551.57,141
456,257716,Condo,Thompson-Nicola,2022-04-29,520698.93,2022-09-18,537456.79,142
457,257863,Condo,Nanaimo,2029-05-25,1154642.47,2029-10-22,1186793.1,150
458,258224,Townhouse,Metro Vancouver,2024-11-09,1597873.17,2025-03-18,1638587.3,129
459,258387,Condo,Capital,2028-01-14,1406215.22,2028-07-01,1450606.27,169
460,259439,Single Family Dwelling,Thompson-Nicola,2028-06-22,1414828.87,2028-07-27,1423504.31,35
461,259465,Townhouse,Metro Vancouver,2028-01-16,2556571.19,2028-06-18,2642774.65,154
462,259711,Condo,Thompson-Nicola,2027-06-19,322112.45,2027-07-04,322662.89,15
463,259872,Condo,Metro Vancouver,2029-07-09,1526121.53,2029-08-01,1531608.09,23
464,259895,Condo,Metro Vancouver,2028-08-02,1997616.85,2028-11-27,2050376.93,117
465,260014,Condo,Metro Vancouver,2028-04-15,1969818.77,2028-05-28,1989464.24,43
466,260413,Townhouse,Capital,2023-04-10,562605.42,2023-09-23,573253.3,166
467,260671,Condo,Cappital,2028-04-22,930642.6,2028-08-21,948087.33,121
468,260781,Condo,Metro Vancouver,2029-06-04,1323689.92,2029-08-15,1339738.68,72
469,261032,Single Family Dwelling,Metro Vancouver,2028-06-05,2996667.43,2028-11-25,3128874.67,173
470,261278,Single Family Dwelling,Nanaimo,2029-09-22,619550.89,2029-11-08,619995.26,47
471,261440,Condo,Metro Vancouver,2029-06-13,2078176.78,2029-07-08,2092176.2,25
472,261691,Single Family Dwelling,Metro Vancouver,2029-04-22,1753114.17,2029-05-30,1758437.09,38
473,261841,Townhouse,Metro Vancouver,2028-05-05,851050.29,2028-05-10,851068.5,5
474,261958,Condo,Capital,2025-09-08,1174180.48,2026-02-05,1202533.38,150
475,262018,Townhouse,Capital,2022-10-08,529676.49,2022-12-01,535051.45,54
476,262048,Condo,Capital,2029-11-13,1297107.18,2029-11-19,1298296.62,6
477,262187,Townhouse,Metro Vancouver,2029-10-12,1502916.34,2029-12-03,1515727.12,52
478,262499,Single Family Dwelling,Thompson-Nicola,2020-08-05,952213.38,2021-01-15,976739.69,163
479,262831,Single Family Dwelling,Nanaimo,2026-07-25,711319.53,2026-10-17,722049.86,84
480,262853,Condo,Fraser Valley,2024-05-02,784742.46,2024-05-27,787283.59,25
481,263890,Single Family Dwelling,Metro Vancouver,2028-10-16,2865515.84,2028-12-10,2901368.3,55
482,263893,Condo,Central Okanagan,2028-07-11,574335.1,2028-08-13,576810.33,33
483,264222,Townhouse,Fraser Valley,2027-04-16,620310.57,2027-09-11,627468.32,148
484,264407,Townhouse,Metro Vancouver,2028-10-15,1250132.67,2029-02-12,1273125.85,120
485,264593,Single Family Dwelling,Nanaimo,2024-09-08,1476039.3,2024-11-18,1494647.42,71
486,265394,Townhorse,Metro Vancouver,2028-10-21,1697924.05,2029-04-08,1745770.46,169
487,265770,Single Family Dwelling,Metro Vancouver,2028-07-04,2621706.95,2028-07-17,2626439.32,13
488,265978,Single Family Dwelling,Metro Vancouver,2029-07-11,1657717.0,2029-10-31,1703081.58,112
489,266049,Single Family Dwelling,Central Okanagan,2026-08-14,930529.53,2026-12-28,945788.33,136
490,266509,Townhouse,Metro Vancouver,2029-01-04,1948315.08,2029-02-08,1958249.85,35
491,266751,Single Family Dwelling,Nanaimo,2029-09-10,1579884.99,2029-11-25,1597631.36,76
492,266853,Condo,Metro Vancouver,2021-09-19,1165031.45,2021-11-22,1171607.55,64
493,266941,Townhouse,Capital,2023-08-06,1242734.86,2023-11-09,1265740.67,95
494,267133,Condo,Metro Vancouver,2028-01-05,1137813.19,2028-02-29,1149955.0,55
495,267333,Condo,Metro Vancouver,2026-06-25,1257069.44,2026-10-30,1278676.63,127
496,267800,Townhouse,Capital,2025-02-13,1351182.24,2025-06-21,1391312.99,128
497,268664,Townhouse,Metro Vancouver,2028-12-27,2211762.96,2029-05-23,2254677.43,147
498,268686,Condo,Metro Vancouver,2028-12-22,2057809.09,2029-05-24,2143235.38,153
499,269048,Condo,Metro Vancouver,2029-07-27,1054966.39,2029-10-13,1062751.34,78
500,269049,Condo,Fraser Valley,2026-08-05,1003661.21,2027-01-17,1036923.56,165
501,269092,Single Family Dwelling,Metro Vancouver,2021-12-25,1843956.01,2022-05-27,1908482.35,153
502,269557,Condo,Metro Vancouver,2024-04-17,837147.36,2024-09-16,845427.38,152
503,270496,Townhouse,Metro Vancouver,2025-10-22,1480309.17,2026-03-08,1496974.49,137
504,271118,Condo,Metro Vancouver,2022-10-20,1106035.11,2023-02-13,1132615.89,116
505,271199,Townhouse,Capital,2027-04-11,1214870.53,2027-04-23,1217194.41,12
506,271316,Condo,Central Okanagan,2028-11-22,1264308.34,2029-01-31,1287246.79,70
507,271336,Condo,Metro Vancouver,2028-08-08,1552114.38,2028-12-20,1588851.35,134
508,271946,Single Family Dwelling,Central Okanagan,2028-09-25,993167.31,2028-12-31,1004242.45,97
509,272062,Condo,Metro Vancouver,2029-09-20,1319787.41,2029-12-19,1334076.76,90
510,272666,Townhouse,Capital,2027-06-01,1509250.39,2027-07-03,1516974.42,32
511,272666,Townhouse,Capital,2028-09-11,1626238.97,2029-01-28,1662701.51,139
512,273542,Condo,Metro Vancouver,2028-09-18,1612574.79,2029-01-10,1649297.79,114
513,273605,Condo,Metro Vancouver,2028-01-08,1636411.44,2028-04-13,1663802.69,96
514,274099,Single Family Dwelling,Cappital,2029-05-16,947351.68,2029-07-23,955431.53,68
515,274337,Condo,Metro Vancouver,2029-08-06,1517006.91,2029-11-11,1535633.27,97
516,274978,Condo,Metro Vancouver,2026-01-17,1849047.51,2026-06-22,1922929.88,156
517,275063,Single Family Dwelling,Fraser Valley,2023-07-23,1547488.99,2023-11-04,1579789.32,104
518,275147,Townhouse,Capital,2022-10-12,897806.62,2022-10-27,899080.77,15
519,275766,Condo,Metro Vancouver,2024-09-10,716664.05,2025-01-14,721552.53,126
520,276223,Townhouse,Fraser Valley,2024-09-22,637830.27,2024-09-23,637915.63,1
521,276301,Condo,Metro Vancouver,2024-06-24,547261.28,2024-11-03,555636.21,132
522,276680,Single Family Dwelling,Fraser Valley,2024-05-12,1120138.74,2024-08-10,1136253.85,90
523,276888,Townhouse,Capital,2028-10-28,2175459.32,2029-01-09,2212556.03,73
524,276929,Townhouse,Fraser Valley,2028-12-14,1051319.02,2029-04-03,1070814.84,110
525,277448,Townhorse,Capital,2028-08-10,1503866.55,2028-09-11,1512586.03,32
526,277553,Condo,Metro Vancouver,2029-02-13,1390299.76,2029-07-13,1427251.68,150
527,277711,Condo,Nanaimo,2028-10-13,786553.3,2029-04-09,801487.8,178
528,277803,Condo,Nanaimo,2023-07-04,559633.63,2023-12-08,573743.52,157
529,277803,Condo,Nanaimo,2023-12-08,573743.52,2024-03-28,583933.45,111
530,277958,Condo,Metro Vancouver,2023-02-28,724299.73,2023-04-13,726596.71,44
531,278196,Townhouse,Metro Vancouver,2021-09-08,874385.37,2022-02-16,895576.98,161
532,278444,Condo,Metro Vancouver,2025-07-04,1535408.37,2025-09-12,1554533.57,70
533,278515,Single Family Dwelling,Metro Vancouver,2026-08-31,2325853.34,2027-01-01,2374457.92,123
534,278547,Townhouse,Metro Vancouver,2022-07-12,1365625.4,2022-09-07,1383505.44,57
535,278551,Condo,Metro Vancouver,2028-01-01,964538.03,2028-06-26,994862.21,177
536,279258,Single Family Dwelling,Metro Vancouver,2029-03-27,2095780.42,2029-08-26,2150884.34,152
537,279768,Condo,Metro Vancouver,2028-06-03,1753372.45,2028-11-19,1796916.64,169
538,280349,Condo,Metro Vancouver,2028-11-12,1362485.49,2029-03-27,1392940.17,135
539,280694,Condo,Fraser Valley,2025-05-14,848165.67,2025-07-11,860690.13,58
540,280707,Townhouse,Fraser Valley,2028-03-23,1829198.45,2028-06-02,1859449.66,71
541,281011,Condo,Metro Vancouver,2027-01-18,716241.57,2027-07-14,730165.9,177
542,281138,Condo,Nanaimo,2027-08-02,1095900.41,2027-08-10,1097333.32,8
543,281967,Condo,Thompson-Nicola,2023-05-10,561248.11,2023-10-07,576347.58,150
544,282111,Single Family Dwelling,Metro Vancouver,2028-10-07,1147677.32,2029-02-12,1168645.44,128
545,282543,Townhouse,Metro Vancouver,2028-09-29,2477548.15,2028-12-14,2519327.06,76
546,282905,Condo,Thompson-Nicola,2025-11-20,539669.84,2026-03-25,535198.77,125
547,283082,Townhouse,Metro Vancouver,2024-01-02,888338.25,2024-03-30,893680.92,88
548,283171,Townhouse,Cappital,2024-03-09,712200.51,2024-09-02,737631.69,177
549,283337,Condo,Metro Vancouver,2027-12-29,1278892.93,2028-03-03,1290517.05,65
550,283453,Single Family Dwelling,Thompson-Nicola,2029-07-27,733994.26,2029-09-07,739195.42,42
551,283570,Townhouse,Fraser Valley,2029-08-06,784642.03,2029-09-05,787939.05,30
552,284266,Condo,Nanaimo,2026-02-03,1139215.84,2026-05-20,1169079.35,106
553,284485,Condo,Central Okanagan,2025-12-02,823218.83,2025-12-09,824211.37,7
554,284538,Single Family Dwelling,Fraser Valley,2028-06-20,1836011.53,2028-06-21,1836459.59,1
555,284544,Single Family Dwelling,Metro Vancouver,2028-01-01,1636865.35,2028-06-04,1676577.23,155
556,285328,Condo,Nanaimo,2028-11-04,1000978.97,2028-11-15,1002457.28,11
557,285561,Townhouse,Metro Vancouver,2029-02-10,1739369.52,2029-07-19,1772811.57,159
558,285561,Townhouse,Metro Vancouver,2029-07-19,1772811.57,2029-08-11,1777702.04,23
559,286319,Single Family Dwelling,Metro Vancouver,2029-08-25,2933841.52,2029-10-05,2954887.42,41
560,287282,Single Family Dwelling,Nanaimo,2029-06-16,783048.55,2029-10-31,796938.04,137
561,287428,Single Family Dwelling,Metro Vancouver,2020-07-14,1132425.88,2020-11-06,1164520.23,115
562,287650,Single Family Dwelling,Metro Vancouver,2028-09-03,2116094.19,2029-01-22,2140861.14,141
563,287685,Single Family Dwelling,Metro Vancouver,2028-07-16,3202633.56,2028-11-08,3293534.56,115
564,287741,Single Family Dwelling,Metro Vancouver,2028-01-03,1348071.86,2028-02-17,1354256.04,45
565,288014,Condo,Metro Vancouver,2029-02-15,1298195.79,2029-04-29,1308759.58,73
566,288280,Condo,Metro Vancouver,2025-10-29,857129.5,2025-11-10,858281.0,12
567,288912,Condo,Metro Vancouver,2025-09-28,1320037.36,2026-02-09,1353500.98,134
568,290026,Townhouse,Fraser Valley,2021-07-01,564061.66,2021-09-05,570690.07,66
569,290369,Condo,Capital,2028-11-20,1142861.52,2029-02-26,1159830.34,98
570,290668,Single Family Dwelling,Metro Vancouver,2024-08-29,1091572.03,2024-11-03,1099677.78,66
571,290913,Condo,Nanaimo,2027-03-23,773122.92,2027-08-28,782907.05,158
572,290981,Single Family Dwelling,Metro Vancouver,2023-09-24,1334697.43,2023-12-07,1352183.03,74
573,292448,Condo,Metro Vancouver,2027-11-28,1669559.14,2028-01-11,1682638.14,44
574,292448,Condo,Metro Vancouver,2028-01-11,1682638.14,2028-06-24,1732603.51,165
575,292465,Single Family Dwelling,Metro Vancouver,2025-06-23,1449971.53,2025-07-02,1452637.06,9
576,293066,Townhouse,Fraser Valley,2027-03-14,910915.44,2027-04-25,917269.04,42
577,293140,Condo,Capital,2024-05-13,1372636.23,2024-10-25,1423881.23,165
578,293200,Condo,Nanaimo,2026-02-17,869642.3,2026-03-24,874954.35,35
579,293269,Condo,Fraser Valley,2029-04-24,653662.25,2029-10-19,661160.22,178
580,293871,Single Family Dwelling,Metro Vancouver,2026-10-26,1637481.62,2027-03-19,1689916.41,144
581,294213,Single Family Dwelling,Nanaimo,2020-09-11,460183.69,2020-11-03,461696.23,53
582,294514,Condo,Metro Vancouver,2023-01-21,1283054.22,2023-05-10,1312071.46,109
583,294617,Townhouse,Metro Vancouver,2021-11-26,897534.64,2021-12-07,899172.6,11
584,294899,Single Family Dwelling,Metro Vancouver,2024-09-17,2321575.74,2025-03-08,2395465.65,172
585,295049,Condo,Metro Vancouver,2026-12-14,1583594.17,2027-01-08,1592229.49,25
586,295094,Single Family Dwelling,Central Okanagan,2029-03-08,1213142.42,2029-04-21,1220855.99,44
587,295115,Condo,Thompson-Nicola,2027-06-16,772442.43,2027-11-16,786393.55,153
588,295299,Single Family Dwelling,Metro Vancouver,2021-10-30,1472438.61,2022-02-15,1506844.04,108
589,295418,Townhouse,Metro Vancouver,2028-11-25,2067395.55,2029-03-26,2101786.07,121
590,295809,Condo,Central Okanagan,2028-02-11,1384652.29,2028-06-28,1423620.58,138
591,296962,Single Family Dwelling,Metro Vancouver,2028-08-16,1841873.72,2029-01-11,1906846.9,148
592,298176,Condo,Metro Vancouver,2021-07-06,949367.59,2021-11-17,980107.96,134
593,298952,Condo,Metro Vancouver,2024-07-30,847551.79,2024-11-20,852808.8,113
594,299081,Condo,Nanaimo,2029-10-05,976937.2,2029-10-09,977340.63,4
595,299512,Single Family Dwelling,Metro Vancouver,2026-07-15,1748098.15,2026-09-18,1767198.66,65
596,300372,Single Family Dwelling,Central Okanagan,2023-03-19,629010.86,2023-04-10,631386.9,22
597,300947,Single Family Dwelling,Nanaimo,2028-06-18,1014788.12,2028-09-06,1024692.61,80
598,300958,Condo,Metro Vancouver,2029-04-21,870221.42,2029-08-23,883717.8,124
